id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
3630619101,0.51,0.85,0,1,0
3630653347,-0.97,-0.98,0,0,1
3630679975,-0.95,-0.95,0,0,1
3630783766,-0.77,-0.8,1,0,0
3630785138,1.91,0.48,1,0,0
3630817505,-0.76,-0.78,0,0,1
3630824218,-0.82,-0.31,0,1,0
3630869269,1.4,0.73,0,0,1
3630881078,1.34,-1.3,1,0,0
3630937437,-1.32,0.13,0,1,0
3630984713,-1.2,-0.81,0,1,0
3630988963,2.05,0.09,1,0,0
3631164750,0.8,-1.26,1,0,0
3631274535,-0.89,-0.88,0,0,1
3631306518,-0.95,0.08,0,1,0
3631413746,-0.91,1.32,0,1,0
3631494542,-0.31,0.4,0,1,0
3631531840,1.2,2.61,0,1,0
3631681268,1.21,-0.14,1,0,0
3631724351,-1.33,-1.33,0,0,1
3631780299,0.42,0.54,0,0,1
3631908788,-1.39,-1.43,0,0,1
3631932205,-0.18,-0.18,0,0,1
3632016896,1.51,1.12,1,0,0
3632086367,-0.61,-0.69,1,0,0
3632177473,-0.78,-0.79,0,0,1
3632253928,0.94,-1.44,1,0,0
3632398648,-0.74,-0.73,0,0,1
3632413105,-0.71,-0.72,0,1,0
3632434046,-0.89,-0.69,0,1,0
3632442527,-0.41,-1.73,1,0,0
3632489085,-0.3,-0.89,0,0,1
3632596511,0.72,-0.25,1,0,0
3632657035,-0.2,2.59,0,1,0
3632671939,2.2,0.77,1,0,0
3632729187,1.03,-1.55,1,0,0
3632868203,-0.77,0.57,0,1,0
3632904258,-0.38,0.33,1,0,0
3632918988,1.62,0.77,1,0,0
3633028664,-0.82,-0.79,1,0,0
3633230131,-0.84,-0.86,0,0,1
3633311816,-1.14,-1.09,0,1,0
3633314542,-0.61,-0.8,1,0,0
3633396701,-0.63,-0.7,1,0,0
3633429564,-0.84,-0.86,0,0,1
3633657944,1.74,0.52,1,0,0
3634049528,2.7,0.25,1,0,0
3634114086,1.65,0.37,1,0,0
3634153527,1.89,2.53,0,1,0
3634244472,-0.74,-0.16,0,1,0
3634610028,-0.66,0.15,0,1,0
3634701119,-0.74,-0.73,0,1,0
3634787194,-0.61,-0.54,0,1,0
3634857006,-0.75,-0.79,0,0,1
3634874035,0.84,1.18,0,1,0
3634958237,-0.97,0.93,0,1,0
3634959367,0.46,1.02,0,1,0
3635047161,-0.34,1.16,0,1,0
3635119740,0.77,1.24,1,0,0
3635180114,-0.77,-0.8,1,0,0
3635230344,0.63,0.8,1,0,0
3635263387,-0.9,-0.91,0,0,1
3635268641,-0.84,-0.82,0,0,1
3635278547,-0.82,-0.72,0,1,0
3635484820,-0.66,0.84,0,1,0
3635498305,-0.64,1.21,0,1,0
3635579152,0.55,-1.23,1,0,0
3635654138,-0.43,1.99,0,1,0
3635743746,0.19,-0.95,1,0,0
3635770082,-0.13,-0.13,0,0,1
3635880065,-1.55,-1.62,0,0,1
3635898430,-0.56,0.41,0,1,0
3635912400,-1.64,0.44,0,1,0
3636151236,-1.7,2.5,0,1,0
3636188761,-0.58,-0.72,1,0,0
3636203216,1.56,-1.55,1,0,0
3636300592,-0.18,-0.11,0,1,0
3636323178,-0.84,-0.82,0,0,1
3636377510,-0.66,1.97,0,1,0
3636490433,1.96,1.0,1,0,0
3636519869,-0.71,-0.25,0,0,1
3636713338,-0.12,-0.24,1,0,0
3636721233,-0.33,-0.37,0,0,1
3636724754,0.91,-1.39,1,0,0
3636884986,2.41,1.3,1,0,0
3636958299,-1.44,2.45,0,1,0
3636975832,0.89,0.99,1,0,0
3637084588,-1.47,-1.41,0,0,1
3637171916,2.86,-1.34,1,0,0
3637179804,1.34,0.26,1,0,0
3637218980,-1.44,-1.34,0,1,0
3637261020,-0.61,-0.61,0,1,0
3637303166,-0.7,-0.19,0,1,0
3637371647,1.69,1.69,0,0,1
3637404239,-0.84,-0.66,0,1,0
3637470410,0.89,1.03,0,1,0
3637576663,-1.41,0.0,0,1,0
3637590492,-0.2,-0.21,0,0,1
3637736902,-0.25,-0.6,0,0,1
3637786810,-0.66,-0.61,0,0,1
3637827997,-1.26,0.27,0,1,0
3637896335,-1.81,1.73,0,1,0
3637987326,1.18,-1.02,1,0,0
3638057709,-1.24,-0.75,0,0,1
3638109762,1.95,2.52,0,1,0
3638139002,-0.78,-0.64,0,0,1
3638165563,-0.54,-0.81,1,0,0
3638178383,-0.65,2.17,0,1,0
3638199809,-1.66,-1.67,0,0,1
3638273608,0.68,-0.2,1,0,0
3638298299,-1.1,-0.2,0,1,0
3638370086,0.68,0.04,1,0,0
3638425762,-0.27,-1.13,1,0,0
3638476908,0.65,1.41,0,1,0
3638536653,-1.69,0.05,0,1,0
3638674163,-0.77,-0.76,0,0,1
3638678314,2.33,-0.77,1,0,0
3638684060,-1.22,-0.08,0,0,1
3638713828,-0.07,0.66,0,0,1
3638751794,-0.15,-0.24,0,1,0
3638765015,0.57,-1.27,1,0,0
3638767582,-1.69,0.91,0,1,0
3638820593,-0.73,-0.71,0,0,1
3638849817,0.72,-0.72,1,0,0
3638856698,-0.9,-0.89,0,0,1
3638965914,0.89,-1.59,1,0,0
3639157025,-1.17,-1.01,0,1,0
3639450486,1.65,-0.81,1,0,0
3639568002,2.33,-1.15,1,0,0
3639587425,-0.77,-0.76,0,1,0
3639604948,-1.06,0.95,0,1,0
3639635571,0.03,-1.12,1,0,0
3639637766,0.26,-0.31,1,0,0
3639701142,-0.67,-0.71,1,0,0
3639825057,1.25,-1.26,1,0,0
3639935329,-0.87,-0.84,0,0,1
3639970298,2.09,0.61,1,0,0
3640268156,0.42,0.29,0,0,1
3640301759,1.62,0.55,1,0,0
3640686512,-0.77,-0.69,0,1,0
3640710322,-0.31,-0.07,0,1,0
3640906103,0.71,-1.27,1,0,0
3641017749,-0.86,0.65,0,1,0
3641179493,-0.89,1.26,0,1,0
3641425746,0.88,-0.76,1,0,0
3641531226,0.19,0.95,0,1,0
3641625011,0.78,-0.57,1,0,0
3641703696,-0.63,-0.58,1,0,0
3641737421,-0.86,-0.84,0,0,1
3641852082,-0.61,-0.86,0,1,0
3642071637,-0.46,-0.54,1,0,0
3642249916,-0.92,-0.9,0,0,1
3642278103,-0.4,-0.23,0,1,0
3642299455,-0.6,-0.61,0,0,1
3642351306,-0.8,-0.87,0,0,1
3642588573,1.62,-0.6,1,0,0
3642594431,0.16,1.06,0,1,0
3642604942,-0.68,-0.75,0,0,1
3642614799,-0.92,-0.9,0,0,1
3642619734,2.17,1.31,1,0,0
3642636659,-0.59,-0.54,0,0,1
3642764717,0.12,0.13,0,0,1
3642877442,1.5,0.33,1,0,0
3642904542,1.62,1.34,1,0,0
3642926049,0.47,0.08,1,0,0
3642945173,1.21,1.02,1,0,0
3642966515,-0.45,2.47,0,1,0
3642986087,0.6,-0.54,1,0,0
3643033261,-0.24,0.1,0,0,1
3643067396,1.41,-0.7,1,0,0
3643068349,-0.8,-0.82,0,0,1
3643137226,-1.34,-0.99,0,1,0
3643195194,-0.79,-0.8,0,0,1
3643258090,0.62,1.91,0,1,0
3643326806,1.08,-1.95,1,0,0
3643364753,-0.82,0.95,0,1,0
3643404046,-0.04,-0.03,1,0,0
3643553683,0.35,-1.6,1,0,0
3643556900,2.97,3.16,1,0,0
3643579286,0.24,0.07,0,0,1
3643592775,-1.49,1.39,1,0,0
3643631284,-0.52,1.0,1,0,0
3643697037,0.04,0.54,0,1,0
3643757964,-0.29,-1.2,1,0,0
3643961439,-0.73,-0.22,0,1,0
3644124704,-0.1,-1.41,1,0,0
3644514481,-0.84,-0.84,0,0,1
3644644223,0.57,-0.89,1,0,0
3644645477,-1.41,-0.18,0,1,0
3644669781,1.35,0.58,0,1,0
3644736557,0.03,0.01,0,1,0
3644739783,-0.82,-0.87,0,0,1
3644944607,1.22,-0.63,1,0,0
3645003894,-1.45,-1.9,0,0,1
3645138575,1.11,2.2,0,1,0
3645252946,2.75,1.92,1,0,0
3645517702,-1.14,-1.1,1,0,0
3645552483,-1.31,-1.31,0,0,1
3645631267,-0.8,-0.8,0,0,1
3645842853,1.99,-1.3,1,0,0
3645897735,-1.14,0.2,0,1,0
3645993188,0.87,-0.65,1,0,0
3646125898,-0.77,1.17,0,1,0
3646145223,-0.57,-0.62,0,0,1
3646279948,0.64,0.38,1,0,0
3646594052,1.08,-0.13,1,0,0
3646643324,1.66,-1.34,1,0,0
3646663793,0.07,-0.62,1,0,0
3646811578,2.36,3.05,0,1,0
3646868117,0.26,0.53,0,0,1
3647020989,-1.25,0.88,0,1,0
3647048342,0.9,-1.53,1,0,0
3647135249,-0.19,1.18,0,1,0
3647352665,2.03,-0.59,1,0,0
3647363412,-0.76,-0.8,0,0,1
3647399393,-0.49,-0.28,0,1,0
3647483620,0.61,0.58,0,1,0
3647565275,-0.85,-0.5,0,1,0
3647674946,-0.59,-0.71,1,0,0
3647770722,-0.64,-0.19,0,1,0
3647814249,0.74,-0.47,1,0,0
3647987855,2.69,-1.42,1,0,0
3648055152,-0.97,-1.4,1,0,0
3648078273,-1.02,1.53,0,1,0
3648160676,0.77,-0.82,1,0,0
3648343961,-1.63,0.79,0,1,0
3648344386,1.9,-1.76,1,0,0
3648346541,-1.27,0.5,0,1,0
3648355199,1.03,1.03,0,1,0
3648383109,-0.78,-0.78,0,0,1
3648386806,0.88,1.54,0,1,0
3648402717,-0.55,0.85,0,1,0
3648413493,-1.49,-1.5,0,0,1
3648472911,0.6,0.17,1,0,0
3648523933,-1.33,0.29,0,1,0
3648536826,-1.09,1.18,0,1,0
3648650693,2.81,-0.66,1,0,0
3648723080,1.36,0.38,1,0,0
3648755308,-0.62,-0.69,0,0,1
3648788697,0.88,1.56,0,1,0
3648833216,-0.86,-0.99,1,0,0
3649006441,1.7,-0.5,1,0,0
3649010343,-0.39,-0.66,1,0,0
3649302637,-0.61,0.64,0,1,0
3649309032,2.41,-0.63,1,0,0
3649316778,-0.87,-0.88,0,0,1
3649348988,-0.8,-0.78,0,1,0
3649441817,-0.96,-1.17,0,0,1
3649458962,-0.73,-1.16,1,0,0
3649459701,-0.84,-0.85,0,0,1
3649466381,-0.41,0.39,0,1,0
3649526540,-0.77,-0.76,0,0,1
3649559243,0.18,-1.35,1,0,0
3649574415,-0.96,-1.08,1,0,0
3649689558,-0.95,-0.95,0,0,1
3649706457,0.19,2.2,0,1,0
3649805909,-0.89,-0.86,0,0,1
3650033377,1.64,-1.61,1,0,0
3650160293,-0.81,-1.05,1,0,0
3650206397,0.65,-0.4,1,0,0
3650237838,-0.26,-1.48,1,0,0
3650297289,-1.12,2.47,0,1,0
3650367041,-0.94,-0.17,0,1,0
3650375014,0.52,0.64,0,0,1
3650511805,-0.17,-0.06,0,1,0
3650564731,-0.63,-0.5,0,0,1
3650692039,0.41,-0.2,1,0,0
3650743176,-1.11,-0.28,0,1,0
3650758625,2.47,1.93,1,0,0
3650765309,-0.89,-0.86,0,0,1
3650835382,-0.92,0.86,0,1,0
3650867192,-1.12,-0.19,0,1,0
3650897599,-0.87,-0.71,0,0,1
3650906501,-0.02,-0.35,1,0,0
3650971193,1.3,0.75,1,0,0
3651125760,-0.72,-0.72,0,0,1
3651126145,0.39,1.91,0,1,0
3651278941,-0.77,-0.75,0,0,1
3651288814,-0.67,-0.63,0,0,1
3651363537,-0.23,-1.02,1,0,0
3651384162,0.51,0.4,0,0,1
3651390431,-1.46,0.73,0,1,0
3651506097,-1.02,-1.0,0,0,1
3651508507,0.62,-1.26,1,0,0
3651614122,-0.84,-1.0,0,0,1
3651625533,0.75,-0.59,1,0,0
3651628119,-1.22,-0.47,0,1,0
3651786559,-0.67,1.32,0,1,0
3651796686,0.46,0.4,1,0,0
3651810453,-0.61,-0.66,0,0,1
3651853942,0.18,2.14,0,1,0
3652085364,-0.93,-0.33,0,1,0
3652185521,-0.73,-0.73,0,0,1
3652221179,-1.35,-1.5,1,0,0
3652266977,-0.4,-0.37,0,0,1
3652288451,-0.68,-0.6,0,0,1
3652701899,-0.63,-0.73,1,0,0
3652864364,1.17,-0.13,1,0,0
3652963745,-1.61,0.88,0,1,0
3652973805,1.02,-0.57,1,0,0
3652989148,-1.33,0.41,0,1,0
3653109432,2.91,2.11,1,0,0
3653195160,-0.3,2.25,0,1,0
3653195833,0.84,-0.41,1,0,0
3653220361,-0.24,-0.14,0,1,0
3653316916,2.27,0.27,1,0,0
3653428406,-0.22,-0.38,1,0,0
3653455926,-0.6,-0.53,1,0,0
3653461116,-1.66,-1.67,0,0,1
3653491136,-0.52,0.25,0,1,0
3653689283,1.05,-0.39,1,0,0
3653844077,-0.98,-0.88,0,0,1
3653845774,0.35,1.37,0,1,0
3653967389,-0.43,0.52,0,1,0
3654273970,0.17,-0.12,0,0,1
3654371015,0.16,2.12,0,1,0
3654391968,2.44,-1.07,1,0,0
3654553937,-0.82,-0.82,0,0,1
3654644333,1.41,0.15,1,0,0
3654654994,-0.88,-0.86,0,0,1
3654792239,-0.72,-0.73,0,0,1
3654820777,-0.59,-0.71,0,0,1
3654822642,-1.49,0.72,0,1,0
3654895945,0.36,0.37,0,0,1
3654914308,-0.51,-0.33,0,1,0
3654937416,-0.63,-0.67,1,0,0
3654969083,-0.73,-0.71,0,0,1
3655136629,1.32,-0.05,1,0,0
3655193347,-0.82,-0.78,0,0,1
3655289448,-0.63,-0.74,0,0,1
3655349114,0.51,0.67,0,1,0
3655402913,1.73,0.55,1,0,0
3655405444,0.57,1.31,0,1,0
3655596274,-0.85,-0.84,0,0,1
3655647151,-0.44,-0.78,1,0,0
3655874963,-0.2,-0.19,0,1,0
3656133031,2.16,0.5,1,0,0
3656327574,-0.53,-0.69,1,0,0
3656424002,-0.75,1.34,0,1,0
3656453594,-0.65,-0.62,0,0,1
3656574643,-0.02,1.58,0,1,0
3656637115,-0.82,-0.73,0,1,0
3656714533,-0.34,0.08,0,0,1
3656720206,-0.24,-0.64,1,0,0
3656752997,-0.36,-0.39,1,0,0
3656855322,-0.75,-0.76,0,0,1
3656874201,-0.71,-0.76,1,0,0
3657119254,-0.78,-0.77,0,0,1
3657304598,0.6,1.66,0,1,0
3657400672,-0.92,-0.92,0,0,1
3657565753,-0.78,0.49,0,1,0
3657612859,-0.35,0.2,0,1,0
3657685761,-0.56,0.58,0,1,0
3657764601,-0.75,-0.64,0,0,1
3657767355,-0.3,-0.34,0,0,1
3657801254,-0.03,-0.12,0,1,0
3657843813,-0.74,-0.84,1,0,0
3657861493,0.2,-0.78,1,0,0
3657869156,-1.32,-1.22,0,0,1
3657898157,2.12,0.55,1,0,0
3657947201,0.68,-0.17,0,0,1
3657997996,0.47,0.39,1,0,0
3658078769,-0.08,-0.24,0,0,1
3658105609,-0.28,1.04,0,1,0
3658110292,0.93,-1.04,1,0,0
3658121753,-1.33,2.02,0,1,0
3658193276,1.52,1.28,1,0,0
3658247072,-0.92,-0.93,0,0,1
3658285698,-0.87,-1.09,0,0,1
3658286797,-0.22,-0.04,0,1,0
3658318160,0.71,2.64,0,1,0
3658319941,-0.18,0.35,0,1,0
3658380911,-1.2,0.78,0,1,0
3658392229,-1.21,0.41,0,1,0
3658449981,-0.41,-0.42,0,0,1
3658551692,-0.82,-0.89,1,0,0
3658559905,-0.27,-0.33,0,1,0
3658566676,2.7,0.34,1,0,0
3658667104,-0.25,1.75,0,1,0
3658680456,-1.78,3.02,0,1,0
3658705542,-1.08,-1.04,0,0,1
3658795654,0.33,-1.41,1,0,0
3658863011,-0.27,-0.41,0,0,1
3658951201,-0.85,-0.82,0,0,1
3658991985,0.31,-1.39,1,0,0
3659089830,-0.55,-0.49,0,0,1
3659132851,0.53,-1.05,1,0,0
3659165598,0.24,-0.52,1,0,0
3659222814,-0.67,2.48,0,1,0
3659262834,1.78,0.72,1,0,0
3659307331,0.84,0.51,0,0,1
3659596565,-0.77,-0.77,0,0,1
3659988358,-1.41,-0.8,0,1,0
3660026664,-0.88,-0.89,0,0,1
3660102240,-0.3,1.59,0,1,0
3660150394,-0.81,-0.47,0,1,0
3660277709,2.34,0.01,1,0,0
3660302350,-0.69,-0.07,0,1,0
3660418010,0.77,0.77,0,0,1
3660466495,0.8,0.73,0,0,1
3660513949,-0.64,-0.64,0,0,1
3660531720,-0.45,-0.45,0,0,1
3660541492,-0.89,-0.88,0,0,1
3660571303,0.68,1.67,0,1,0
3660749794,2.73,0.57,1,0,0
3660767266,-1.0,-0.99,0,1,0
3660850580,-1.2,1.47,0,1,0
3660887021,-0.78,-0.79,0,0,1
3660932823,-0.53,-0.55,0,0,1
3661027313,-1.64,0.49,0,1,0
3661029551,0.27,1.38,0,1,0
3661077896,0.28,0.54,0,1,0
3661079031,-0.19,-0.16,0,1,0
3661093853,-0.89,-0.87,0,0,1
3661116957,-0.61,-0.61,0,0,1
3661275627,0.09,-0.9,1,0,0
3661329993,-1.59,1.71,0,1,0
3661361346,0.99,0.63,1,0,0
3661371584,-0.71,-0.67,0,0,1
3661518167,-0.78,-0.81,0,0,1
3661566590,0.14,0.41,0,1,0
3661602776,-1.24,-0.36,0,1,0
3661998886,-1.34,-1.1,0,0,1
3662074587,-0.82,-0.8,0,0,1
3662294764,-1.15,0.66,0,1,0
3662324702,-0.88,-0.85,0,1,0
3662472209,-0.11,-0.07,0,0,1
3662487043,2.83,2.36,1,0,0
3662572515,1.38,0.51,1,0,0
3662665208,0.77,-0.69,1,0,0
3662720314,1.16,-0.17,1,0,0
3662900623,1.62,0.51,1,0,0
3662965953,-0.55,-0.54,0,0,1
3663124022,0.47,0.61,0,0,1
3663268034,0.28,0.3,0,0,1
3663276995,-0.12,-0.38,0,0,1
3663294101,2.62,0.96,1,0,0
3663387785,1.76,0.89,1,0,0
3663449696,-0.55,-1.27,1,0,0
3663474723,-1.62,0.31,0,1,0
3663609598,-0.85,-0.66,0,1,0
3663730448,2.56,0.9,1,0,0
3663733323,-0.45,-0.04,0,0,1
3663892675,-0.65,-0.71,0,0,1
3663922097,-0.84,-1.02,0,0,1
3663973000,-1.88,-1.88,0,0,1
3663978685,1.66,2.64,0,1,0
3663980897,0.98,0.32,1,0,0
3664031139,0.11,1.28,0,1,0
3664068636,-0.41,-0.15,0,1,0
3664086244,-0.65,-0.56,0,1,0
3664130256,0.01,0.73,0,1,0
3664188933,-0.48,-0.34,0,1,0
3664377205,0.04,1.85,0,1,0
3664479297,-0.95,0.37,0,1,0
3664491663,-0.82,-0.82,0,0,1
3664623592,0.13,0.32,0,1,0
3664714481,-1.72,0.38,0,1,0
3664772136,0.87,1.76,0,1,0
3664781998,-0.04,0.29,1,0,0
3664816008,0.7,2.28,0,1,0
3665168096,1.13,2.03,0,1,0
3665214541,-0.8,-0.88,0,0,1
3665291582,-1.7,0.23,0,1,0
3665359811,-0.41,-0.81,1,0,0
3665371388,0.57,2.0,0,1,0
3665554866,-0.99,-0.97,0,0,1
3665569780,2.09,-1.27,1,0,0
3665572075,-0.75,-0.77,0,0,1
3665581034,-1.4,0.92,0,1,0
3665695972,-0.8,-0.79,0,0,1
3665795964,0.21,2.41,0,1,0
3665825699,0.98,0.56,1,0,0
3665936827,1.63,1.42,0,0,1
3666115233,-1.54,-1.39,0,1,0
3666132562,-1.18,-0.96,0,1,0
3666334400,-0.34,-0.33,0,0,1
3666459233,1.31,0.34,1,0,0
3666625434,-0.87,0.82,0,1,0
3666635915,0.5,-0.13,1,0,0
3666735176,0.37,-0.17,1,0,0
3666854070,-0.55,1.23,0,1,0
3666999521,-0.87,-0.87,1,0,0
3667127618,2.89,-1.2,1,0,0
3667177642,2.17,-0.89,1,0,0
3667253889,0.37,0.21,0,1,0
3667468990,-0.89,-0.94,0,0,1
3667583513,-0.72,0.09,0,1,0
3667591909,0.03,0.04,0,0,1
3667625383,1.35,0.6,1,0,0
3667676210,-0.86,-0.8,1,0,0
3667834028,-0.15,-0.74,1,0,0
3668083338,1.52,2.08,0,0,1
3668251932,-0.85,-0.26,0,1,0
3668364749,-1.09,1.7,0,1,0
3668369328,0.29,0.22,0,0,1
3668542793,-0.08,1.09,0,1,0
3668648093,2.92,2.02,1,0,0
3668766471,-1.2,-0.07,0,1,0
3668933086,2.27,-0.13,1,0,0
3668989979,1.27,-0.22,1,0,0
3668991488,-0.44,-0.91,1,0,0
3668993262,-0.82,-0.82,0,0,1
3669005667,-0.32,1.07,0,1,0
3669007133,-0.96,-0.92,0,0,1
3669026635,-1.02,0.09,0,1,0
3669059273,-0.02,-1.34,1,0,0
3669094371,-0.27,2.25,0,1,0
3669117249,0.06,1.04,0,1,0
3669120722,1.53,-0.51,1,0,0
3669174233,-0.7,0.95,0,1,0
3669201990,-0.53,-0.53,0,0,1
3669341895,-0.79,-0.81,0,0,1
3669442778,0.11,-0.76,1,0,0
3669577586,0.89,0.18,1,0,0
3669580463,0.06,-1.28,1,0,0
3669618922,-0.86,0.44,0,1,0
3669668964,-1.49,-1.52,0,0,1
3669704738,3.05,-0.75,1,0,0
3669717422,-0.8,-0.81,0,0,1
3670010156,0.36,0.14,1,0,0
3670143119,-0.77,-0.98,0,0,1
3670158526,-0.85,-0.88,0,0,1
3670373159,0.62,-0.73,1,0,0
3670487849,1.31,-0.84,1,0,0
3670493232,-1.16,-0.76,0,1,0
3670596186,-0.69,-0.84,1,0,0
3670602139,-0.75,-0.77,0,0,1
3670670082,-1.0,-1.0,0,0,1
3670974888,0.94,-0.59,1,0,0
3671357633,-1.39,-1.55,0,0,1
3671358218,-1.53,-1.7,0,0,1
3671397778,-0.07,0.05,0,0,1
3671621704,1.21,2.56,0,1,0
3671675308,-0.88,-0.92,0,0,1
3671708435,1.01,-0.13,0,0,1
3671739089,1.44,-0.71,1,0,0
3671829798,-0.88,-0.89,0,0,1
3671831472,-0.73,-0.61,0,0,1
3671891887,-0.61,-0.6,0,0,1
3671958777,-0.64,-0.66,1,0,0
3672031764,-0.86,-0.71,0,1,0
3672057573,-0.77,-0.74,0,1,0
3672177816,-0.06,0.55,0,1,0
3672331595,0.54,0.58,0,0,1
3672363453,0.92,-0.54,1,0,0
3672399914,-0.75,-0.79,0,0,1
3672428001,0.29,-0.49,1,0,0
3672499088,-1.42,-0.58,0,1,0
3672537460,-0.29,0.46,0,1,0
3672710194,1.09,0.66,1,0,0
3672813751,-0.17,-1.27,1,0,0
3672827485,-0.86,-0.28,0,1,0
3672885031,-0.24,0.5,0,1,0
3672949798,3.11,2.72,1,0,0
3672957441,-1.07,-0.69,0,1,0
3672962834,-1.32,2.23,0,1,0
3673046513,-0.32,-1.12,1,0,0
3673241598,-1.51,-0.84,0,1,0
3673472734,-0.67,-0.69,0,0,1
3673488879,0.61,0.59,0,0,1
3673550570,-1.27,0.32,0,1,0
3673573425,-1.52,-1.59,0,0,1
3673585695,-0.5,-0.55,0,0,1
3673631257,-1.83,2.3,0,1,0
3673743930,1.21,1.07,1,0,0
3673843273,-1.18,0.81,0,1,0
3673915424,-0.54,0.07,0,1,0
3673928993,-0.59,-0.61,0,1,0
3674026201,-0.93,-0.22,0,1,0
3674047451,2.42,2.61,0,0,1
3674056820,1.76,-0.43,1,0,0
3674134690,-1.5,-1.46,0,0,1
3674212947,-1.95,2.11,0,1,0
3674215663,-1.32,-0.15,0,1,0
3674220736,-1.39,-0.82,0,1,0
3674284413,-0.14,-0.01,0,0,1
3674372368,2.98,0.94,1,0,0
3674641973,1.23,1.51,0,1,0
3674744249,2.02,1.02,1,0,0
3674909307,-0.52,-0.61,1,0,0
3674991978,-0.04,0.18,0,0,1
3675052073,-0.41,1.15,0,1,0
3675251354,-1.7,1.64,0,1,0
3675264140,-1.91,2.23,0,1,0
3675376941,0.27,-1.09,1,0,0
3675436013,-1.2,-1.09,0,0,1
3675470930,-0.11,2.62,0,1,0
3675501526,1.31,-0.72,1,0,0
3675573142,-0.51,-0.65,0,0,1
3675583679,-0.13,-0.6,1,0,0
3675745855,-0.74,-0.74,0,0,1
3675871959,0.22,-1.1,1,0,0
3675985723,-1.08,-0.73,0,1,0
3676044983,-0.06,-0.08,0,0,1
3676254828,1.49,1.16,0,0,1
3676319948,-0.81,-0.82,0,0,1
3676331144,0.26,-1.3,1,0,0
3676346837,-0.88,-0.91,0,0,1
3676353312,-0.2,-0.82,1,0,0
3676556156,0.58,-0.86,1,0,0
3676567220,-0.66,-0.75,0,0,1
3676649708,1.05,-0.7,1,0,0
3676751156,0.41,-0.9,1,0,0
3676829172,2.05,0.92,1,0,0
3676852925,-1.27,1.02,0,1,0
3676854194,-0.71,-0.6,0,1,0
3676864924,0.24,0.55,0,1,0
3676872664,-1.2,-0.66,0,1,0
3676884742,-0.71,-0.76,0,0,1
3676944211,2.62,-0.97,1,0,0
3677042146,0.66,-0.07,1,0,0
3677158449,-0.02,-1.08,1,0,0
3677158576,0.92,-0.89,1,0,0
3677242851,1.39,-0.28,1,0,0
3677281150,0.11,-0.95,1,0,0
3677288322,-0.6,-0.56,0,0,1
3677331851,-1.74,1.3,0,1,0
3677359478,-0.71,-0.72,0,0,1
3677380317,2.39,2.48,0,0,1
3677472526,0.01,-0.49,0,1,0
3677542270,-0.7,-0.73,0,0,1
3677666042,0.71,0.15,1,0,0
3677672523,2.97,-1.01,1,0,0
3677678708,-1.76,-1.87,0,0,1
3677695035,0.72,-0.62,1,0,0
3677809919,-0.95,0.22,0,1,0
3678065219,-0.0,-0.79,0,1,0
3678234055,-0.96,0.62,0,1,0
3678314759,0.54,0.54,0,1,0
3678316143,-0.32,-1.31,1,0,0
3678344046,-0.89,-0.87,0,0,1
3678354771,-0.79,-0.69,0,0,1
3678494888,-0.94,1.98,0,1,0
3678586755,-1.23,-1.05,0,1,0
3678724717,2.47,-0.3,1,0,0
3678773411,-0.26,-0.6,0,1,0
3678863989,-1.42,-1.25,0,0,1
3678876028,-0.02,-0.1,0,1,0
3678918256,-0.8,-0.77,0,0,1
3679087670,-0.77,-0.79,0,0,1
3679132468,-0.84,-0.85,0,0,1
3679209343,0.71,-1.09,1,0,0
3679211938,0.56,-0.94,0,0,1
3679501003,-0.49,-1.13,1,0,0
3679535066,-0.28,-0.38,0,1,0
3679644285,-1.18,-1.13,0,0,1
3679744909,-0.88,-0.92,0,0,1
3679752016,-0.77,-0.75,0,0,1
3679861908,1.23,-0.47,1,0,0
3679872881,-0.88,0.4,0,1,0
3679941508,-0.07,1.84,0,1,0
3679979952,-0.95,-0.9,0,0,1
3680031316,-0.48,-0.3,0,0,1
3680089413,-0.94,0.96,0,1,0
3680111467,0.23,-0.71,1,0,0
3680177410,-0.26,0.94,0,1,0
3680181826,-0.85,-0.82,0,0,1
3680245145,-0.78,-0.84,0,0,1
3680268090,0.18,0.79,0,1,0
3680412110,-0.69,-0.66,0,0,1
3680515046,0.3,-0.33,1,0,0
3680563722,-0.71,0.39,0,1,0
3680613291,-1.72,-1.73,0,0,1
3680647458,-0.77,-1.09,1,0,0
3680673043,0.75,-0.84,1,0,0
3680678754,-0.75,-0.47,0,0,1
3680721070,-0.71,-0.71,0,0,1
3680864910,-0.69,0.98,0,1,0
3680868481,-0.94,-1.38,1,0,0
3680869611,-0.75,-0.66,0,1,0
3680879679,0.49,0.35,0,0,1
3680992180,-0.17,-1.34,1,0,0
3681063038,-0.93,-1.0,0,0,1
3681122136,-1.26,0.0,0,1,0
3681312843,-0.32,0.15,0,1,0
3681683500,0.09,-0.59,1,0,0
3682116501,-0.92,-0.61,0,1,0
3682119430,0.89,1.59,0,1,0
3682173708,2.39,2.44,0,0,1
3682238382,1.43,-0.21,1,0,0
3682303795,-0.96,-1.23,1,0,0
3682303914,0.68,2.84,0,1,0
3682358226,-0.82,-0.87,0,0,1
3682449322,-0.24,0.51,0,1,0
3682509003,-0.73,0.02,0,1,0
3682533559,-0.76,-0.75,0,0,1
3682613026,-0.72,-0.63,0,0,1
3682672488,-0.8,-0.81,0,0,1
